Date,Currency,Exchange
2015-01-01,AUD,1.4081
2015-01-01,EUR,0.87
2015-01-01,GBP,0.7693
2015-01-01,USD,1.0
2015-01-01,CAD,1.3109
2015-01-01,AUD,1.4151
2015-01-01,EUR,0.8712
2015-01-01,GBP,0.7676
2015-01-01,USD,1.0
2015-01-01,CAD,1.3083
2015-01-01,AUD,1.4107
2015-01-01,EUR,0.878
2015-01-01,GBP,0.7747
2015-01-01,USD,1.0
2015-01-01,CAD,1.3046
2015-01-01,AUD,1.4099
2015-01-01,EUR,0.876
2015-01-01,GBP,0.7755
2015-01-01,USD,1.0
2015-01-01,CAD,1.3148
2015-01-01,AUD,1.4228
2015-01-01,EUR,0.8814
2015-01-01,GBP,0.7817
2015-01-01,USD,1.0
2015-01-01,CAD,1.3148
2015-01-01,AUD,1.4228
2015-01-01,EUR,0.8814
2015-01-01,GBP,0.7817
2015-01-01,USD,1.0
2015-01-01,CAD,1.3148
2015-01-01,AUD,1.4228
2015-01-01,EUR,0.8814
2015-01-01,GBP,0.7817
2015-01-01,USD,1.0
2015-01-01,CAD,1.3107
2015-01-01,AUD,1.4112
2015-01-01,EUR,0.8787
2015-01-01,GBP,0.7801
2015-01-01,USD,1.0
2015-01-01,CAD,1.3138
2015-01-01,AUD,1.4092
2015-01-01,EUR,0.8794
2015-01-01,GBP,0.7839
2015-01-01,USD,1.0
2015-01-01,CAD,1.3126
2015-01-01,AUD,1.4112
2015-01-01,EUR,0.8835
2015-01-01,GBP,0.7852
2018-01-11,USD,1.0
2018-01-11,CAD,1.3082
2018-01-11,AUD,1.3918
2018-01-11,EUR,0.8777
2018-01-11,GBP,0.7739
2018-02-11,USD,1.0
2018-02-11,CAD,1.31
2018-02-11,AUD,1.3874
2018-02-11,EUR,0.8759
2018-02-11,GBP,0.7696
2018-03-11,USD,1.0
2018-03-11,CAD,1.31
2018-03-11,AUD,1.3874
2018-03-11,EUR,0.8759
2018-03-11,GBP,0.7696
2018-04-11,USD,1.0
2018-04-11,CAD,1.31
2018-04-11,AUD,1.3874
2018-04-11,EUR,0.8759
2018-04-11,GBP,0.7696
2018-05-11,USD,1.0
2018-05-11,CAD,1.3093
2018-05-11,AUD,1.3899
2018-05-11,EUR,0.8795
2018-05-11,GBP,0.7699
2018-06-11,USD,1.0
2018-06-11,CAD,1.3122
2018-06-11,AUD,1.3816
2018-06-11,EUR,0.875
2018-06-11,GBP,0.764
2018-07-11,USD,1.0
2018-07-11,CAD,1.3075
2018-07-11,AUD,1.3711
2018-07-11,EUR,0.8705
2018-07-11,GBP,0.7609
2018-08-11,USD,1.0
2018-08-11,CAD,1.3106
2018-08-11,AUD,1.3715
2018-08-11,EUR,0.8754
2018-08-11,GBP,0.763
2018-09-11,USD,1.0
2018-09-11,CAD,1.3193
2018-09-11,AUD,1.3805
2018-09-11,EUR,0.8814
2018-09-11,GBP,0.7673
2018-10-11,USD,1.0
2018-10-11,CAD,1.3193
2018-10-11,AUD,1.3805
2018-10-11,EUR,0.8814
2018-10-11,GBP,0.7673
2018-11-11,USD,1.0
2018-11-11,CAD,1.3193
2018-11-11,AUD,1.3805
2018-11-11,EUR,0.8814
2018-11-11,GBP,0.7673
2018-12-11,USD,1.0
2018-12-11,CAD,1.3203
2018-12-11,AUD,1.3869
2018-12-11,EUR,0.8877
2018-12-11,GBP,0.7773
2015-01-01,USD,1.0
2015-01-01,CAD,1.3221
2015-01-01,AUD,1.3878
2015-01-01,EUR,0.888
2015-01-01,GBP,0.7721
2015-01-01,USD,1.0
2015-01-01,CAD,1.3223
2015-01-01,AUD,1.3861
2015-01-01,EUR,0.8853
2015-01-01,GBP,0.7706
2015-01-01,USD,1.0
2015-01-01,CAD,1.3223
2015-01-01,AUD,1.3767
2015-01-01,EUR,0.8846
2015-01-01,GBP,0.7817
2015-01-01,USD,1.0
2015-01-01,CAD,1.3181
2015-01-01,AUD,1.377
2015-01-01,EUR,0.8814
2015-01-01,GBP,0.7787
2015-01-01,USD,1.0
2015-01-01,CAD,1.3181
2015-01-01,AUD,1.377
2015-01-01,EUR,0.8814
2015-01-01,GBP,0.7787
2015-01-01,USD,1.0
2015-01-01,CAD,1.3181
2015-01-01,AUD,1.377
2015-01-01,EUR,0.8814
2015-01-01,GBP,0.7787
2015-01-01,USD,1.0
2015-01-01,CAD,1.3175
2015-01-01,AUD,1.3704
2015-01-01,EUR,0.8751
2015-01-01,GBP,0.7796
2015-01-01,USD,1.0
2015-01-01,CAD,1.3196
2015-01-01,AUD,1.3757
2015-01-01,EUR,0.8756
2015-01-01,GBP,0.7785
2015-01-01,USD,1.0
2015-01-01,CAD,1.3274
2015-01-01,AUD,1.3783
2015-01-01,EUR,0.8765
2015-01-01,GBP,0.781
2015-01-01,USD,1.0
2015-01-01,CAD,1.3219
2015-01-01,AUD,1.3787
2015-01-01,EUR,0.877
2015-01-01,GBP,0.777
2015-01-01,USD,1.0
2015-01-01,CAD,1.323
2015-01-01,AUD,1.3837
2015-01-01,EUR,0.8809
2015-01-01,GBP,0.7794
2015-01-01,USD,1.0
2015-01-01,CAD,1.323
2015-01-01,AUD,1.3837
2015-01-01,EUR,0.8809
2015-01-01,GBP,0.7794
2015-01-01,USD,1.0
2015-01-01,CAD,1.323
2015-01-01,AUD,1.3837
2015-01-01,EUR,0.8809
2015-01-01,GBP,0.7794
2015-01-01,USD,1.0
2015-01-01,CAD,1.321
2015-01-01,AUD,1.3785
2015-01-01,EUR,0.88
2015-01-01,GBP,0.7783
2015-01-01,USD,1.0
2015-01-01,CAD,1.3257
2015-01-01,AUD,1.3799
2015-01-01,EUR,0.8828
2015-01-01,GBP,0.7834
2015-01-01,USD,1.0
2015-01-01,CAD,1.3325
2015-01-01,AUD,1.382
2015-01-01,EUR,0.8862
2015-01-01,GBP,0.782
2015-01-01,USD,1.0
2015-01-01,CAD,1.3276
2015-01-01,AUD,1.3634
2015-01-01,EUR,0.8782
2015-01-01,GBP,0.7828
2015-01-01,USD,1.0
2015-01-01,CAD,1.3308
2015-01-01,AUD,1.3703
2015-01-01,EUR,0.8804
2015-01-01,GBP,0.7841
2018-01-12,USD,1.0
2018-01-12,CAD,1.3308
2018-01-12,AUD,1.3703
2018-01-12,EUR,0.8804
2018-01-12,GBP,0.7841
2018-02-12,USD,1.0
2018-02-12,CAD,1.3308
2018-02-12,AUD,1.3703
2018-02-12,EUR,0.8804
2018-02-12,GBP,0.7841
2018-03-12,USD,1.0
2018-03-12,CAD,1.3176
2018-03-12,AUD,1.3549
2018-03-12,EUR,0.8825
2018-03-12,GBP,0.7867
2018-04-12,USD,1.0
2018-04-12,CAD,1.3175
2018-04-12,AUD,1.3543
2018-04-12,EUR,0.8765
2018-04-12,GBP,0.7806
2018-05-12,USD,1.0
2018-05-12,CAD,1.3278
2018-05-12,AUD,1.3712
2018-05-12,EUR,0.8807
2018-05-12,GBP,0.7829
2018-06-12,USD,1.0
2018-06-12,CAD,1.3416
2018-06-12,AUD,1.3871
2018-06-12,EUR,0.881
2018-06-12,GBP,0.7835
2018-07-12,USD,1.0
2018-07-12,CAD,1.3394
2018-07-12,AUD,1.3865
2018-07-12,EUR,0.8794
2018-07-12,GBP,0.7834
2018-08-12,USD,1.0
2018-08-12,CAD,1.3394
2018-08-12,AUD,1.3865
2018-08-12,EUR,0.8794
2018-08-12,GBP,0.7834
2018-09-12,USD,1.0
2018-09-12,CAD,1.3394
2018-09-12,AUD,1.3865
2018-09-12,EUR,0.8794
2018-09-12,GBP,0.7834
2018-10-12,USD,1.0
2018-10-12,CAD,1.332
2018-10-12,AUD,1.3866
2018-10-12,EUR,0.8753
2018-10-12,GBP,0.7899
2018-11-12,USD,1.0
2018-11-12,CAD,1.3392
2018-11-12,AUD,1.3866
2018-11-12,EUR,0.8788
2018-11-12,GBP,0.7929
2018-12-12,USD,1.0
2018-12-12,CAD,1.337
2018-12-12,AUD,1.3866
2018-12-12,EUR,0.8814
2018-12-12,GBP,0.7944
2015-01-01,USD,1.0
2015-01-01,CAD,1.3361
2015-01-01,AUD,1.3833
2015-01-01,EUR,0.8794
2015-01-01,GBP,0.7902
2015-01-01,USD,1.0
2015-01-01,CAD,1.3376
2015-01-01,AUD,1.3959
2015-01-01,EUR,0.8861
2015-01-01,GBP,0.7961
2015-01-01,USD,1.0
2015-01-01,CAD,1.3376
2015-01-01,AUD,1.3959
2015-01-01,EUR,0.8861
2015-01-01,GBP,0.7961
2015-01-01,USD,1.0
2015-01-01,CAD,1.3376
2015-01-01,AUD,1.3959
2015-01-01,EUR,0.8861
2015-01-01,GBP,0.7961
2015-01-01,USD,1.0
2015-01-01,CAD,1.3393
2015-01-01,AUD,1.3933
2015-01-01,EUR,0.8818
2015-01-01,GBP,0.7926
2015-01-01,USD,1.0
2015-01-01,CAD,1.3403
2015-01-01,AUD,1.3896
2015-01-01,EUR,0.879
2015-01-01,GBP,0.7886
2015-01-01,USD,1.0
2015-01-01,CAD,1.3443
2015-01-01,AUD,1.3923
2015-01-01,EUR,0.8768
2015-01-01,GBP,0.7919
2015-01-01,USD,1.0
2015-01-01,CAD,1.347
2015-01-01,AUD,1.4016
2015-01-01,EUR,0.8733
2015-01-01,GBP,0.7889
2015-01-01,USD,1.0
2015-01-01,CAD,1.3544
2015-01-01,AUD,1.4089
2015-01-01,EUR,0.8761
2015-01-01,GBP,0.7904
2015-01-01,USD,1.0
2015-01-01,CAD,1.3544
2015-01-01,AUD,1.4089
2015-01-01,EUR,0.8761
2015-01-01,GBP,0.7904
2015-01-01,USD,1.0
2015-01-01,CAD,1.3544
2015-01-01,AUD,1.4089
2015-01-01,EUR,0.8761
2015-01-01,GBP,0.7904
2015-01-01,USD,1.0
2015-01-01,CAD,1.3592
2015-01-01,AUD,1.4188
2015-01-01,EUR,0.8766
2015-01-01,GBP,0.7893
2015-01-01,USD,1.0
2015-01-01,CAD,1.3592
2015-01-01,AUD,1.4188
2015-01-01,EUR,0.8766
2015-01-01,GBP,0.7893
2015-01-01,USD,1.0
2015-01-01,CAD,1.3592
2015-01-01,AUD,1.4188
2015-01-01,EUR,0.8766
2015-01-01,GBP,0.7893
2015-01-01,USD,1.0
2015-01-01,CAD,1.3624
2015-01-01,AUD,1.4205
2015-01-01,EUR,0.879
2015-01-01,GBP,0.7917
2015-01-01,USD,1.0
2015-01-01,CAD,1.3621
2015-01-01,AUD,1.4157
2015-01-01,EUR,0.8731
2015-01-01,GBP,0.7881
2015-01-01,USD,1.0
2015-01-01,CAD,1.3621
2015-01-01,AUD,1.4157
2015-01-01,EUR,0.8731
2015-01-01,GBP,0.7881
2015-01-01,USD,1.0
2015-01-01,CAD,1.3621
2015-01-01,AUD,1.4157
2015-01-01,EUR,0.8731
2015-01-01,GBP,0.7881
2015-01-01,USD,1.0
2015-01-01,CAD,1.3629
2015-01-01,AUD,1.4166
2015-01-01,EUR,0.8734
2015-01-01,GBP,0.7812
2019-01-01,USD,1.0
2019-01-01,CAD,1.3629
2019-01-01,AUD,1.4166
2019-01-01,EUR,0.8734
2019-01-01,GBP,0.7812
2019-02-01,USD,1.0
2019-02-01,CAD,1.3641
2019-02-01,AUD,1.4278
2019-02-01,EUR,0.8774
2019-02-01,GBP,0.7911
2019-03-01,USD,1.0
2019-03-01,CAD,1.3564
2019-03-01,AUD,1.4352
2019-03-01,EUR,0.8812
2019-03-01,GBP,0.7958
2019-04-01,USD,1.0
2019-04-01,CAD,1.3442
2019-04-01,AUD,1.4197
2019-04-01,EUR,0.877
2019-04-01,GBP,0.7892
2019-05-01,USD,1.0
2019-05-01,CAD,1.3442
2019-05-01,AUD,1.4197
2019-05-01,EUR,0.877
2019-05-01,GBP,0.7892
2019-06-01,USD,1.0
2019-06-01,CAD,1.3442
2019-06-01,AUD,1.4197
2019-06-01,EUR,0.877
2019-06-01,GBP,0.7892
2019-07-01,USD,1.0
2019-07-01,CAD,1.3352
2019-07-01,AUD,1.4015
2019-07-01,EUR,0.8737
2019-07-01,GBP,0.7839
2019-08-01,USD,1.0
2019-08-01,CAD,1.3294
2019-08-01,AUD,1.4023
2019-08-01,EUR,0.8741
2019-08-01,GBP,0.7845
2019-09-01,USD,1.0
2019-09-01,CAD,1.3245
2019-09-01,AUD,1.3952
2019-09-01,EUR,0.873
2019-09-01,GBP,0.7849
2019-10-01,USD,1.0
2019-10-01,CAD,1.3221
2019-10-01,AUD,1.3898
2019-10-01,EUR,0.8669
2019-10-01,GBP,0.7839
2019-11-01,USD,1.0
2019-11-01,CAD,1.322
2019-11-01,AUD,1.3847
2019-11-01,EUR,0.8671
2019-11-01,GBP,0.7805
2019-12-01,USD,1.0
2019-12-01,CAD,1.322
2019-12-01,AUD,1.3847
2019-12-01,EUR,0.8671
2019-12-01,GBP,0.7805
2015-01-01,USD,1.0
2015-01-01,CAD,1.322
2015-01-01,AUD,1.3847
2015-01-01,EUR,0.8671
2015-01-01,GBP,0.7805
2015-01-01,USD,1.0
2015-01-01,CAD,1.3278
2015-01-01,AUD,1.3905
2015-01-01,EUR,0.8721
2015-01-01,GBP,0.7784
2015-01-01,USD,1.0
2015-01-01,CAD,1.3265
2015-01-01,AUD,1.3904
2015-01-01,EUR,0.8754
2015-01-01,GBP,0.7793
2015-01-01,USD,1.0
2015-01-01,CAD,1.3259
2015-01-01,AUD,1.3938
2015-01-01,EUR,0.878
2015-01-01,GBP,0.7779
2015-01-01,USD,1.0
2015-01-01,CAD,1.3297
2015-01-01,AUD,1.3948
2015-01-01,EUR,0.8775
2015-01-01,GBP,0.7745
2015-01-01,USD,1.0
2015-01-01,CAD,1.3273
2015-01-01,AUD,1.3901
2015-01-01,EUR,0.877
2015-01-01,GBP,0.7729
2015-01-01,USD,1.0
2015-01-01,CAD,1.3273
2015-01-01,AUD,1.3901
2015-01-01,EUR,0.877
2015-01-01,GBP,0.7729
2015-01-01,USD,1.0
2015-01-01,CAD,1.3273
2015-01-01,AUD,1.3901
2015-01-01,EUR,0.877
2015-01-01,GBP,0.7729
2015-01-01,USD,1.0
2015-01-01,CAD,1.3305
2015-01-01,AUD,1.3984
2015-01-01,EUR,0.8801
2015-01-01,GBP,0.7772
2015-01-01,USD,1.0
2015-01-01,CAD,1.3324
2015-01-01,AUD,1.4024
2015-01-01,EUR,0.8807
2015-01-01,GBP,0.7751
2015-01-01,USD,1.0
2015-01-01,CAD,1.3312
2015-01-01,AUD,1.4018
2015-01-01,EUR,0.8797
2015-01-01,GBP,0.7672
2015-01-01,USD,1.0
2015-01-01,CAD,1.3367
2015-01-01,AUD,1.4079
2015-01-01,EUR,0.8818
2015-01-01,GBP,0.7679
2015-01-01,USD,1.0
2015-01-01,CAD,1.3315
2015-01-01,AUD,1.4048
2015-01-01,EUR,0.8814
2015-01-01,GBP,0.7631
2015-01-01,USD,1.0
2015-01-01,CAD,1.3315
2015-01-01,AUD,1.4048
2015-01-01,EUR,0.8814
2015-01-01,GBP,0.7631
2015-01-01,USD,1.0
2015-01-01,CAD,1.3315
2015-01-01,AUD,1.4048
2015-01-01,EUR,0.8814
2015-01-01,GBP,0.7631
2015-01-01,USD,1.0
2015-01-01,CAD,1.3238
2015-01-01,AUD,1.3937
2015-01-01,EUR,0.8758
2015-01-01,GBP,0.761
2015-01-01,USD,1.0
2015-01-01,CAD,1.3257
2015-01-01,AUD,1.3968
2015-01-01,EUR,0.8755
2015-01-01,GBP,0.7594
2015-01-01,USD,1.0
2015-01-01,CAD,1.3222
2015-01-01,AUD,1.3899
2015-01-01,EUR,0.875
2015-01-01,GBP,0.7642
2015-01-01,USD,1.0
2015-01-01,CAD,1.3152
2015-01-01,AUD,1.3742
2015-01-01,EUR,0.8705
2015-01-01,GBP,0.7623
2019-01-02,USD,1.0
2019-01-02,CAD,1.3142
2019-01-02,AUD,1.3764
2019-01-02,EUR,0.8718
2019-01-02,GBP,0.7662
2019-02-02,USD,1.0
2019-02-02,CAD,1.3142
2019-02-02,AUD,1.3764
2019-02-02,EUR,0.8718
2019-02-02,GBP,0.7662
2019-03-02,USD,1.0
2019-03-02,CAD,1.3142
2019-03-02,AUD,1.3764
2019-03-02,EUR,0.8718
2019-03-02,GBP,0.7662
2019-04-02,USD,1.0
2019-04-02,CAD,1.3116
2019-04-02,AUD,1.3851
2019-04-02,EUR,0.8737
2019-04-02,GBP,0.7661
2019-05-02,USD,1.0
2019-05-02,CAD,1.3128
2019-05-02,AUD,1.3806
2019-05-02,EUR,0.8754
2019-05-02,GBP,0.7687
2019-06-02,USD,1.0
2019-06-02,CAD,1.3182
2019-06-02,AUD,1.4014
2019-06-02,EUR,0.8777
2019-06-02,GBP,0.7712
2019-07-02,USD,1.0
2019-07-02,CAD,1.3266
2019-07-02,AUD,1.4063
2019-07-02,EUR,0.8814
2019-07-02,GBP,0.7735
2019-08-02,USD,1.0
2019-08-02,CAD,1.3307
2019-08-02,AUD,1.4107
2019-08-02,EUR,0.8814
2019-08-02,GBP,0.7711
2019-09-02,USD,1.0
2019-09-02,CAD,1.3307
2019-09-02,AUD,1.4107
2019-09-02,EUR,0.8814
2019-09-02,GBP,0.7711
2019-10-02,USD,1.0
2019-10-02,CAD,1.3307
2019-10-02,AUD,1.4107
2019-10-02,EUR,0.8814
2019-10-02,GBP,0.7711
2019-11-02,USD,1.0
2019-11-02,CAD,1.3268
2019-11-02,AUD,1.4133
2019-11-02,EUR,0.8843
2019-11-02,GBP,0.7747
2019-12-02,USD,1.0
2019-12-02,CAD,1.3252
2019-12-02,AUD,1.4099
2019-12-02,EUR,0.8853
2019-12-02,GBP,0.7764
2015-01-01,USD,1.0
2015-01-01,CAD,1.3244
2015-01-01,AUD,1.4065
2015-01-01,EUR,0.8846
2015-01-01,GBP,0.7745
2015-01-01,USD,1.0
2015-01-01,CAD,1.3267
2015-01-01,AUD,1.4065
2015-01-01,EUR,0.8875
2015-01-01,GBP,0.7805
2015-01-01,USD,1.0
2015-01-01,CAD,1.3285
2015-01-01,AUD,1.4064
2015-01-01,EUR,0.8881
2015-01-01,GBP,0.781
2015-01-01,USD,1.0
2015-01-01,CAD,1.3285
2015-01-01,AUD,1.4064
2015-01-01,EUR,0.8881
2015-01-01,GBP,0.781
2015-01-01,USD,1.0
2015-01-01,CAD,1.3285
2015-01-01,AUD,1.4064
2015-01-01,EUR,0.8881
2015-01-01,GBP,0.781
2015-01-01,USD,1.0
2015-01-01,CAD,1.3234
2015-01-01,AUD,1.397
2015-01-01,EUR,0.8828
2015-01-01,GBP,0.7735
2015-01-01,USD,1.0
2015-01-01,CAD,1.3247
2015-01-01,AUD,1.4061
2015-01-01,EUR,0.8854
2015-01-01,GBP,0.772
2015-01-01,USD,1.0
2015-01-01,CAD,1.3186
2015-01-01,AUD,1.3969
2015-01-01,EUR,0.8817
2015-01-01,GBP,0.7666
2015-01-01,USD,1.0
2015-01-01,CAD,1.3168
2015-01-01,AUD,1.4065
2015-01-01,EUR,0.8807
2015-01-01,GBP,0.7645
2015-01-01,USD,1.0
2015-01-01,CAD,1.3224
2015-01-01,AUD,1.406
2015-01-01,EUR,0.883
2015-01-01,GBP,0.7705
2015-01-01,USD,1.0
2015-01-01,CAD,1.3224
2015-01-01,AUD,1.406
2015-01-01,EUR,0.883
2015-01-01,GBP,0.7705
2015-01-01,USD,1.0
2015-01-01,CAD,1.3224
2015-01-01,AUD,1.406
2015-01-01,EUR,0.883
2015-01-01,GBP,0.7705
2015-01-01,USD,1.0
2015-01-01,CAD,1.3143
2015-01-01,AUD,1.3942
2015-01-01,EUR,0.8807
2015-01-01,GBP,0.7647
2015-01-01,USD,1.0
2015-01-01,CAD,1.3224
2015-01-01,AUD,1.3993
2015-01-01,EUR,0.8802
2015-01-01,GBP,0.7575
2015-01-01,USD,1.0
2015-01-01,CAD,1.3141
2015-01-01,AUD,1.3972
2015-01-01,EUR,0.8783
2015-01-01,GBP,0.7509
2015-01-01,USD,1.0
2015-01-01,CAD,1.3176
2015-01-01,AUD,1.4005
2015-01-01,EUR,0.876
2015-01-01,GBP,0.7519
2019-01-03,USD,1.0
2019-01-03,CAD,1.3152
2019-01-03,AUD,1.4056
2019-01-03,EUR,0.8785
2019-01-03,GBP,0.7552
2019-02-03,USD,1.0
2019-02-03,CAD,1.3152
2019-02-03,AUD,1.4056
2019-02-03,EUR,0.8785
2019-02-03,GBP,0.7552
2019-03-03,USD,1.0
2019-03-03,CAD,1.3152
2019-03-03,AUD,1.4056
2019-03-03,EUR,0.8785
2019-03-03,GBP,0.7552
2019-04-03,USD,1.0
2019-04-03,CAD,1.3312
2019-04-03,AUD,1.4104
2019-04-03,EUR,0.8821
2019-04-03,GBP,0.7566
2019-05-03,USD,1.0
2019-05-03,CAD,1.3343
2019-05-03,AUD,1.4138
2019-05-03,EUR,0.8827
2019-05-03,GBP,0.7623
2019-06-03,USD,1.0
2019-06-03,CAD,1.3382
2019-06-03,AUD,1.4217
2019-06-03,EUR,0.8846
2019-06-03,GBP,0.7605
2019-07-03,USD,1.0
2019-07-03,CAD,1.3425
2019-07-03,AUD,1.4208
2019-07-03,EUR,0.8872
2019-07-03,GBP,0.762
2019-08-03,USD,1.0
2019-08-03,CAD,1.3455
2019-08-03,AUD,1.4226
2019-08-03,EUR,0.8911
2019-08-03,GBP,0.7655
2019-09-03,USD,1.0
2019-09-03,CAD,1.3455
2019-09-03,AUD,1.4226
2019-09-03,EUR,0.8911
2019-09-03,GBP,0.7655
2019-10-03,USD,1.0
2019-10-03,CAD,1.3455
2019-10-03,AUD,1.4226
2019-10-03,EUR,0.8911
2019-10-03,GBP,0.7655
2019-11-03,USD,1.0
2019-11-03,CAD,1.3423
2019-11-03,AUD,1.4172
2019-11-03,EUR,0.8894
2019-11-03,GBP,0.767
2019-12-03,USD,1.0
2019-12-03,CAD,1.3402
2019-12-03,AUD,1.4125
2019-12-03,EUR,0.8869
2019-12-03,GBP,0.764
2015-01-01,USD,1.0
2015-01-01,CAD,1.3348
2015-01-01,AUD,1.416
2015-01-01,EUR,0.8847
2015-01-01,GBP,0.7598
2015-01-01,USD,1.0
2015-01-01,CAD,1.3346
2015-01-01,AUD,1.4192
2015-01-01,EUR,0.8853
2015-01-01,GBP,0.7546
2015-01-01,USD,1.0
2015-01-01,CAD,1.3369
2015-01-01,AUD,1.4139
2015-01-01,EUR,0.8843
2015-01-01,GBP,0.7554
2015-01-01,USD,1.0
2015-01-01,CAD,1.3369
2015-01-01,AUD,1.4139
2015-01-01,EUR,0.8843
2015-01-01,GBP,0.7554
2015-01-01,USD,1.0
2015-01-01,CAD,1.3369
2015-01-01,AUD,1.4139
2015-01-01,EUR,0.8843
2015-01-01,GBP,0.7554
2015-01-01,USD,1.0
2015-01-01,CAD,1.3335
2015-01-01,AUD,1.4081
2015-01-01,EUR,0.8811
2015-01-01,GBP,0.7548
2015-01-01,USD,1.0
2015-01-01,CAD,1.3259
2015-01-01,AUD,1.4075
2015-01-01,EUR,0.8804
2015-01-01,GBP,0.7532
2015-01-01,USD,1.0
2015-01-01,CAD,1.3321
2015-01-01,AUD,1.4091
2015-01-01,EUR,0.8807
2015-01-01,GBP,0.7599
2015-01-01,USD,1.0
2015-01-01,CAD,1.3339
2015-01-01,AUD,1.4038
2015-01-01,EUR,0.8782
2015-01-01,GBP,0.761
2015-01-01,USD,1.0
2015-01-01,CAD,1.3409
2015-01-01,AUD,1.4089
2015-01-01,EUR,0.8848
2015-01-01,GBP,0.76
2015-01-01,USD,1.0
2015-01-01,CAD,1.3409
2015-01-01,AUD,1.4089
2015-01-01,EUR,0.8848
2015-01-01,GBP,0.76
2015-01-01,USD,1.0
2015-01-01,CAD,1.3409
2015-01-01,AUD,1.4089
2015-01-01,EUR,0.8848
2015-01-01,GBP,0.76
2015-01-01,USD,1.0
2015-01-01,CAD,1.3425
2015-01-01,AUD,1.4067
2015-01-01,EUR,0.883
2015-01-01,GBP,0.7562
2015-01-01,USD,1.0
2015-01-01,CAD,1.3402
2015-01-01,AUD,1.4022
2015-01-01,EUR,0.8857
2015-01-01,GBP,0.7557
2015-01-01,USD,1.0
2015-01-01,CAD,1.341
2015-01-01,AUD,1.4109
2015-01-01,EUR,0.888
2015-01-01,GBP,0.7559
2015-01-01,USD,1.0
2015-01-01,CAD,1.343
2015-01-01,AUD,1.4129
2015-01-01,EUR,0.8914
2015-01-01,GBP,0.7627
2015-01-01,USD,1.0
2015-01-01,CAD,1.3351
2015-01-01,AUD,1.4082
2015-01-01,EUR,0.8901
2015-01-01,GBP,0.764
2015-01-01,USD,1.0
2015-01-01,CAD,1.3351
2015-01-01,AUD,1.4082
2015-01-01,EUR,0.8901
2015-01-01,GBP,0.764
2015-01-01,USD,1.0
2015-01-01,CAD,1.3351
2015-01-01,AUD,1.4082
2015-01-01,EUR,0.8901
2015-01-01,GBP,0.764
2019-01-04,USD,1.0
2019-01-04,CAD,1.3355
2019-01-04,AUD,1.404
2019-01-04,EUR,0.89
2019-01-04,GBP,0.7624
2019-02-04,USD,1.0
2019-02-04,CAD,1.3321
2019-02-04,AUD,1.4122
2019-02-04,EUR,0.8929
2019-02-04,GBP,0.7679
2019-03-04,USD,1.0
2019-03-04,CAD,1.331
2019-03-04,AUD,1.4048
2019-03-04,EUR,0.8894
2019-03-04,GBP,0.7595
2019-04-04,USD,1.0
2019-04-04,CAD,1.3359
2019-04-04,AUD,1.4066
2019-04-04,EUR,0.8913
2019-04-04,GBP,0.7614
2019-05-04,USD,1.0
2019-05-04,CAD,1.338
2019-05-04,AUD,1.4054
2019-05-04,EUR,0.8902
2019-05-04,GBP,0.765
2019-06-04,USD,1.0
2019-06-04,CAD,1.338
2019-06-04,AUD,1.4054
2019-06-04,EUR,0.8902
2019-06-04,GBP,0.765
2019-07-04,USD,1.0
2019-07-04,CAD,1.338
2019-07-04,AUD,1.4054
2019-07-04,EUR,0.8902
2019-07-04,GBP,0.765
2019-08-04,USD,1.0
2019-08-04,CAD,1.3375
2019-08-04,AUD,1.407
2019-08-04,EUR,0.8892
2019-08-04,GBP,0.7663
2019-09-04,USD,1.0
2019-09-04,CAD,1.3287
2019-09-04,AUD,1.3994
2019-09-04,EUR,0.8868
2019-09-04,GBP,0.7656
2019-10-04,USD,1.0
2019-10-04,CAD,1.3327
2019-10-04,AUD,1.3995
2019-10-04,EUR,0.8866
2019-10-04,GBP,0.7632
2019-11-04,USD,1.0
2019-11-04,CAD,1.3376
2019-11-04,AUD,1.3991
2019-11-04,EUR,0.8878
2019-11-04,GBP,0.765
2019-12-04,USD,1.0
2019-12-04,CAD,1.3322
2019-12-04,AUD,1.3931
2019-12-04,EUR,0.8833
2019-12-04,GBP,0.7622
2015-01-01,USD,1.0
2015-01-01,CAD,1.3322
2015-01-01,AUD,1.3931
2015-01-01,EUR,0.8833
2015-01-01,GBP,0.7622
2015-01-01,USD,1.0
2015-01-01,CAD,1.3322
2015-01-01,AUD,1.3931
2015-01-01,EUR,0.8833
2015-01-01,GBP,0.7622
2015-01-01,USD,1.0
2015-01-01,CAD,1.3312
2015-01-01,AUD,1.3932
2015-01-01,EUR,0.8839
2015-01-01,GBP,0.7629
2015-01-01,USD,1.0
2015-01-01,CAD,1.3366
2015-01-01,AUD,1.3947
2015-01-01,EUR,0.8846
2015-01-01,GBP,0.7642
2015-01-01,USD,1.0
2015-01-01,CAD,1.3335
2015-01-01,AUD,1.3903
2015-01-01,EUR,0.8849
2015-01-01,GBP,0.7662
2015-01-01,USD,1.0
2015-01-01,CAD,1.3391
2015-01-01,AUD,1.3972
2015-01-01,EUR,0.8889
2015-01-01,GBP,0.7686
2015-01-01,USD,1.0
2015-01-01,CAD,1.3391
2015-01-01,AUD,1.3972
2015-01-01,EUR,0.8889
2015-01-01,GBP,0.7686
2015-01-01,USD,1.0
2015-01-01,CAD,1.3391
2015-01-01,AUD,1.3972
